Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
mattress-world-hospitality---pocket-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Mattress World, Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support.",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,mattress-world-hospitality---pocket-bed-set-9,50000,,100,continue,manual,8399,,TRUE,TRUE,,,,,FALSE,Hospitality - Pocket Bed Set,"Hospitality - Pocket Bed Set by Mattress World. Official Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support. collection.",active
mattress-world-hospitality---pocket-bed-set,,,,Furniture > Beds & Accessories > Mattresses,,"Mattress World, Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support.",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,mattress-world-hospitality---pocket-bed-set-10,50000,,100,continue,manual,10799,,TRUE,TRUE,,,,,FALSE,Hospitality - Pocket Bed Set,"Hospitality - Pocket Bed Set by Mattress World. Official Ortho Sleep Range – All Ortho Sleep Range Mattresses are Orthopedic Design. Made stronger to help improve posture, better quality than average mattress es and keep their shape and feel for a longer period of time. Great quality and good for back support. collection.",active
rest-assured-st-andrews-base-set,ST Andrews Base Set,"<h3>ST Andrews Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Evolution Pocket Spring Collection</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/rest-assured-st-andrews-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/rest-assured-st-andrews-queen/</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/evolution/st-andrews/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/evolution/st-andrews/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-1,50000,,100,continue,manual,8819,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Cambridge_Bed_Set.jpg,1,ST Andrews Base Set,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-2,50000,,100,continue,manual,10049,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-3,50000,,100,continue,manual,12049,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-4,50000,,100,continue,manual,13149,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-5,50000,,100,continue,manual,16679,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-6,50000,,100,continue,manual,7159,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-7,50000,,100,continue,manual,8219,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-8,50000,,100,continue,manual,10019,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-9,50000,,100,continue,manual,11069,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-10,50000,,100,continue,manual,13369,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-11,50000,,100,continue,manual,9529,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-12,50000,,100,continue,manual,10859,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-13,50000,,100,continue,manual,13019,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-14,50000,,100,continue,manual,14199,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-st-andrews-base-set-15,50000,,100,continue,manual,18019,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-16,50000,,100,continue,manual,7739,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-17,50000,,100,continue,manual,8879,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-18,50000,,100,continue,manual,10819,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-19,50000,,100,continue,manual,11959,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-st-andrews-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-st-andrews-base-set-20,50000,,100,continue,manual,14439,,TRUE,TRUE,,,,,FALSE,ST Andrews Base Set,ST Andrews Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-cambridge-base-set,Cambridge Base Set,"<h3>Cambridge Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Evolution Pocket Spring Collection</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/rest-assured-cambridge-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/rest-assured-cambridge-queen/</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/evolution/cambridge/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/evolution/cambridge/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-cambridge-base-set-1,50000,,100,continue,manual,12419,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Cambridge_Bed_Set.jpg,1,Cambridge Base Set,FALSE,Cambridge Base Set,Cambridge Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
